county_number,county,water_name,water_type,latitude,longitude,public_access_verified,access_point_count,access_point_name,manager,boat_ramp,dock,restroom,camping,ada_fishing,official_source_url,access_details
4,Broadwater,North Fork Deep Creek,creek,46.32591666023612,-111.28239253002883,True,1,Public access site 335,U.S. Forest Service recreation site,False,False,False,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
4,Broadwater,Russell Fork Deep Creek,creek,46.34881667618494,-111.13576250339395,True,2,Public access site 277,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
4,Broadwater,Russell Fork Deep Creek,creek,46.34881667618494,-111.13576250339395,True,2,Public access site 340,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
4,Broadwater,Spring Creek,creek,46.55530665309725,-111.56713263775052,True,1,Goose Bay Marina and Campground,Bureau of Reclamation recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/46,Bureau of Reclamation recreation site
4,Broadwater,Toston Canal,canal,46.13674163020084,-111.40437851831562,True,1,Toston,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753480,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Gravel). Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
5,Carbon,Armstrong Creek,creek,45.19975670250174,-109.64370195931143,True,1,Public access site 121,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,Basin Creek,creek,45.15823672157235,-109.3831618940154,True,1,Public access site 151,U.S. Forest Service recreation site,False,False,True,True,True,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,"U.S. Forest Service recreation site. Accessibility: <p><strong>Handicap Accessible Facilities:</strong><br />Toilet and 3 campsites.&nbsp; Visit <a href=""http://www.recreation.gov""><strong>www.recreation.gov</strong></a> for details.</p>"
5,Carbon,Bear Trap Reservoir,reservoir,45.10438675019515,-108.99499179736767,True,1,Bridger Bend,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753834,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
5,Carbon,Bighorn Lake,lake,45.09629681968836,-108.21430162100503,True,1,Barrys Landing,Bureau of Reclamation recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/46,Bureau of Reclamation recreation site
5,Carbon,Bridgers Lions Ditch,water,45.294046778977645,-108.90061181121135,True,1,Bridger,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754495,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Ramp (Gravel). Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
5,Carbon,Clarks Fork Yellowstone River,river,45.46396680216982,-108.84014182835362,True,1,Clarks Fork Yellowstone,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754253,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
5,Carbon,Clear Creek,creek,45.37364676512482,-109.14615188065667,True,1,Clear Creek Rest Area,"City, county, or local developed access site",False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/48,"City, county, or local developed access site. Location: Hwy 212 - RM 25. Owner: County ROW/Private"
5,Carbon,Dry Head Creek,creek,45.21126681390369,-108.40810168554239,True,1,Public access site 131,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,Greenough Lake,lake,45.05162670701526,-109.41706188289523,True,6,Public access site 100,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,Greenough Lake,lake,45.05162670701526,-109.41706188289523,True,6,Public access site 128,U.S. Forest Service recreation site,False,False,True,True,True,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,Greenough Lake,lake,45.05162670701526,-109.41706188289523,True,6,Public access site 134,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,Greenough Lake,lake,45.05162670701526,-109.41706188289523,True,6,Public access site 145,U.S. Forest Service recreation site,False,False,True,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,Greenough Lake,lake,45.05162670701526,-109.41706188289523,True,6,Public access site 146,U.S. Forest Service recreation site,False,False,True,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,Greenough Lake,lake,45.05162670701526,-109.41706188289523,True,6,Public access site 147,U.S. Forest Service recreation site,False,False,True,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,North Fork Sage Creek,creek,45.21136680479818,-108.511221708983,True,1,Public access site 123,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,Seeley Creek,creek,45.10387672344798,-109.30507186738974,True,1,Public access site 149,U.S. Forest Service recreation site,False,False,True,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,Sheridan Creek,creek,45.09564672160092,-109.31366186805529,True,1,Public access site 148,U.S. Forest Service recreation site,False,False,True,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,Spread Creek,creek,45.21198670467745,-109.63543196010968,True,1,Public access site 122,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,Spring Creek,creek,45.284206745974146,-109.26113189007631,True,3,Water Birch,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39753878,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Hand Launch. Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
5,Carbon,Spring Creek,creek,45.284206745974146,-109.26113189007631,True,3,Bull Springs,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753832,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
5,Carbon,Spring Creek,creek,45.284206745974146,-109.26113189007631,True,3,Beaver Lodge,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753812,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Hand Launch. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
5,Carbon,Thiel's Pond,pond,45.29964678991636,-108.7820517863141,True,1,Bluewater Springs,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753885,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
5,Carbon,Timberline Creek,creek,45.172266716257674,-109.45836191281127,True,1,Public access site 150,U.S. Forest Service recreation site,False,False,True,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,Timberline Lake,lake,45.13573670782462,-109.50537191674415,True,1,Public access site 142,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,West Fork Rock Creek,creek,45.15560672866705,-109.30331187640702,True,1,Public access site 102,U.S. Forest Service recreation site,False,False,True,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
5,Carbon,Weymiller,public fishing access site,45.02685704962167,-109.06095240002294,True,1,Weymiller,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754672,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
5,Carbon,"Willow Cr, Palisade Fk",water,45.23858673874127,-109.28379188683003,True,1,Horsethief Station,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39753848,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
6,Carter,Bucholtz Reservoir,reservoir,45.5862272356658,-104.0607807244835,True,2,Public access site 143,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
6,Carter,Bucholtz Reservoir,reservoir,45.5862272356658,-104.0607807244835,True,2,Bucholtz,"City, county, or local developed access site",False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/48,"City, county, or local developed access site. Accesstype: walk-in. Location: Bucholtz. Owner: USFS"
6,Carter,Cheesman Reservoir,reservoir,45.58681722853773,-104.14649074554099,True,1,Cheesman,"City, county, or local developed access site",False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/48,"City, county, or local developed access site. Accesstype: walk-in. Location: Cheesman. Owner: USFS"
6,Carter,Exie Pond,pond,45.59954722726841,-104.17803075596485,True,1,Exie,"City, county, or local developed access site",False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/48,"City, county, or local developed access site. Accesstype: walk-in. Location: Exie. Owner: USFS"
6,Carter,MacNab Pond,pond,45.836397232279204,-104.43109085980879,True,1,Public access site 96,U.S. Forest Service recreation site,False,False,True,True,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
7,Cascade,Big Coulee,water,47.51633670832621,-111.875702904783,True,1,Fort Shaw,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753682,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: Hand Launch. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
7,Cascade,Crawford Creek,creek,47.00098677123724,-110.76994255659214,True,1,Public access site 520,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site
7,Cascade,Giant Springs Fishing Pond,pond,47.5327067745129,-111.23235277005234,True,2,Public access site 593,U.S. Forest Service recreation site,False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/47,U.S. Forest Service recreation site. Accessibility: <p>The Interpretive Center is accessible. Elevators are available. Service animals are permitted.&nbsp;</p>
7,Cascade,Giant Springs Fishing Pond,pond,47.5327067745129,-111.23235277005234,True,2,Rainbow Reservoir,"City, county, or local developed access site",False,False,False,False,False,https://fwp-gis.mt.gov/arcgis/rest/services/fish/fishViewer/MapServer/48,"City, county, or local developed access site. Accesstype: Primitive Ramp. Location: Rainbow Reservoir. Owner: City of Great Falls"
7,Cascade,Goon Coulee,water,47.441396766306624,-111.2215627476453,True,1,White Bear,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753756,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
7,Cascade,Largent Bend Pond # 1,pond,47.541826735134016,-111.63088285839409,True,1,Largent's Bend,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,True,False,https://myfwp.mt.gov/fishMT/fas/39754261,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: Yes. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
7,Cascade,Little Muddy Creek,creek,47.34016671969357,-111.60680280843249,True,2,Little Muddy Creek,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39754636,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
7,Cascade,Little Muddy Creek,creek,47.34016671969357,-111.60680280843249,True,2,Wing Dam,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753738,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
7,Cascade,Lord Coulee,water,47.374796740351805,-111.4338727791733,True,1,Truly Bridge,"Montana Fish, Wildlife & Parks Fishing Access Site",True,False,False,False,False,https://myfwp.mt.gov/fishMT/fas/39753736,"Montana Fish, Wildlife & Parks Fishing Access Site. Boat Fac: No Boat Facilities. Camping: No. Hunt Access: Refer to current hunting regulations for hunting and weapons restrictions."
